LEMMA, FREQUENCY, RANGE, UDP
שונא, 7013, 4361, 0.6328288704015492
מטבח, 7009, 4162, 0.6259652456869551
בובי, 7005, 1463, 0.5458185499040935
לרוס, 6984, 1441, 0.5244327052161137
אביא, 6982, 4971, 0.6445021436238132
ול, 6981, 4817, 0.6542838133180104
יער, 6978, 2600, 0.5735364017331402
התנהג, 6974, 5088, 0.6559112846618674
דני, 6970, 1381, 0.5425650990279234
רשות, 6968, 4545, 0.6441779466485895
חתם, 6940, 3866, 0.6276063902742101
הוכרח, 6938, 3324, 0.6036128998028572
לארי, 6933, 1705, 0.5535182881621827
אהרג, 6919, 4117, 0.6262755088542609
נמאס, 6911, 4589, 0.6423162542049954
חבורה, 6904, 4458, 0.6422097346118565
דומה, 6903, 4924, 0.6500722637888197
אלייך, 6880, 4347, 0.6339707114816502
נותר, 6873, 4254, 0.6280678681999505
הבוס, 6849, 3757, 0.6167783363419703
מקומי, 6844, 4664, 0.6439233460886
טוע, 6843, 4693, 0.6445212800806153
בודד, 6834, 4528, 0.6393843843365219
מאחר, 6826, 4638, 0.6419566026693779
חלם, 6824, 4328, 0.6338086285161763
קפץ, 6820, 4669, 0.6447189433598701
טבעי, 6813, 4659, 0.6436885437162636
תיזהר, 6806, 4323, 0.6371189596336579
חוקי, 6791, 4113, 0.6353886073629063
חופשה, 6786, 3785, 0.6201996840530882
התגעגע, 6786, 4337, 0.6273190427022195
מייק, 6785, 1748, 0.5541257441931573
אוו, 6783, 1687, 0.5502951344085545
חוסר, 6780, 4720, 0.6463491076533412
שיער, 6756, 4386, 0.6311003424329231
פרץ, 6751, 4324, 0.631790322166527
גשם, 6742, 3474, 0.6070560160191277
אתקשר, 6742, 4487, 0.6317733640511458
מטומטם, 6741, 4113, 0.632099352684155
מיל, 6739, 4184, 0.6318525245323483
דוקטור, 6735, 2881, 0.5857136379668417
שפה, 6732, 4486, 0.6415138103629178
עמדה, 6724, 4058, 0.630278751236555
משנה, 6720, 4460, 0.6374447567966997
קיר, 6705, 4299, 0.6337906663135915
דואר, 6684, 3460, 0.6061946452737376
עבורך, 6671, 3834, 0.6132186450868893
גוש, 6661, 4729, 0.6463649204307981
סיכון, 6657, 4390, 0.6368132239635632
אולם, 6656, 3332, 0.6079741944311334
מסתכל, 6655, 4816, 0.6515743432923673
מחלה, 6648, 3645, 0.6096721120469926
כעס, 6646, 4476, 0.6320937052067549
גג, 6642, 3722, 0.616489760934035
קצב, 6640, 3977, 0.6225690007363486
כפר, 6632, 2932, 0.5904474475314373
סבתא, 6623, 2618, 0.5762146263115295
יקירי, 6610, 3121, 0.5987734963300888
אגב, 6607, 4773, 0.6346136664048688
טרי, 6606, 2921, 0.5884297091105242
ישו, 6606, 2560, 0.5852365658664664
תנאי, 6601, 4152, 0.6344917953044212
צוין, 6601, 3521, 0.6084682032930407
צבאי, 6592, 3068, 0.59379494132924
נצא, 6591, 4769, 0.6438345456695685
תקע, 6591, 4679, 0.6492846977901836
בכדי, 6582, 2512, 0.5724684721871851
צר, 6577, 4087, 0.6273695145765479
ניקה, 6572, 4460, 0.6315080445500934
קלף, 6559, 2616, 0.5815533449748337
הזהיר, 6558, 4652, 0.6399938149263403
רומא, 6555, 1157, 0.5372836690862528
אזרח, 6552, 3737, 0.6189362927324156
ז, 6540, 1737, 0.552546915316028
חינם, 6529, 4355, 0.6341685836896593
טקס, 6523, 3365, 0.5977915923132117
השקר, 6520, 4221, 0.6313790394505951
טוני, 6516, 1597, 0.5484830011445245
בקושי, 6515, 4983, 0.652271315907806
שכב, 6511, 4211, 0.6271257999432661
הס, 6505, 3186, 0.5964827060216314
נשוי, 6494, 3965, 0.6254825873050323
טובה, 6490, 4753, 0.6500576584337138
אות, 6483, 3966, 0.6195778588549739
בקבוק, 6456, 3917, 0.6235281111866415
לוח, 6452, 3924, 0.6224780344223144
עמוד, 6445, 4056, 0.6283192648720946
טיול, 6438, 4217, 0.625505321278
שיט, 6437, 2262, 0.5743008843111537
יו, 6427, 2194, 0.5684824571607223
קשוח, 6421, 3941, 0.625411255071455
טווח, 6420, 3613, 0.6070789905610809
חוזה, 6418, 3125, 0.601075609800513
גז, 6401, 3449, 0.6063781741975014
בוס, 6384, 2376, 0.5761579901529632
למ, 6379, 3999, 0.6264825198067364
רשת, 6374, 3544, 0.610398975378986
לואיס, 6372, 1782, 0.5563746768053259
דה, 6372, 2559, 0.5816573850681543
בחינה, 6365, 4202, 0.6294560467713587
קהל, 6358, 3455, 0.613109517631179
נסה, 6351, 4139, 0.6238317774242867
שומע, 6341, 4159, 0.6306798342680622
עתה, 6324, 3403, 0.6070851948136377
חיפוש, 6322, 4049, 0.6230702858078844
מסביב, 6318, 4356, 0.6374135210185196
סיפק, 6317, 4498, 0.6406454532482714
אוזן, 6310, 3916, 0.6237973412922364
שישי, 6307, 3660, 0.6149669116978538
הקרב, 6289, 2881, 0.5892839305352435
תהה, 6260, 4418, 0.6340123311049395
שישה, 6247, 4034, 0.62885761339459
בינתיים, 6241, 4429, 0.6378712936259103
התייחס, 6237, 4545, 0.6478122590699265
תתן, 6227, 4298, 0.6337239625248414
לוחם, 6223, 2737, 0.5834479808055824
קווין, 6215, 1132, 0.5345961318184685
מגרש, 6211, 2895, 0.591519344594782
תי, 6202, 4068, 0.6250895430413375
לונדון, 6177, 2183, 0.5692086766260431
העמיד, 6177, 4517, 0.6398220216614275
ציפור, 6168, 2952, 0.5913444294536818
בילי, 6157, 1454, 0.5490811638995307
התחל, 6153, 4958, 0.6524268434868713
שבת, 6151, 3422, 0.6082961994742493
מזמן, 6145, 4608, 0.6484511375830472
קבלה, 6143, 4187, 0.6324664569182296
תיקן, 6138, 4192, 0.6209299658996015
טייס, 6133, 1907, 0.5589679590932712
חמדה, 6128, 4245, 0.6288258534033524
מלבד, 6122, 4147, 0.6311281855020587
ריצה, 6119, 3911, 0.6229022782451159
שכונה, 6109, 3161, 0.6002810050772116
מנצח, 6098, 3605, 0.6144683761456907
ענק, 6096, 3897, 0.6180164240301478
שידור, 6096, 2793, 0.5860301213531871
הרכבה, 6080, 2569, 0.585638355938003
התכונן, 6079, 4180, 0.6300428237546615
הל, 6072, 3248, 0.5982421753969865
הכנס, 6067, 3634, 0.6093791660608587
מועצה, 6061, 2216, 0.569990638727643
חזה, 6053, 3711, 0.6157858571542556
שוק, 6048, 3552, 0.6108528442485578
התקדם, 6039, 4249, 0.6329760928008589
לאומי, 6038, 3372, 0.6082372898608062
לכה, 6038, 4020, 0.624524868266511
הופעה, 6036, 3371, 0.6045677526789437
מסכן, 6024, 4141, 0.6279233637080834
עסקה, 6023, 3495, 0.6115083088751463
סאם, 6021, 1176, 0.5366476761142154
עצב, 6018, 4082, 0.6263883532031935
פרח, 6016, 3448, 0.6071636710704038
מוכרח, 6011, 2915, 0.5894583778114768
הטיל, 6003, 3159, 0.5989182832583922
רגעי, 6003, 3815, 0.6151940756323225
הלבן, 6000, 2779, 0.594703171866559
וויל, 5999, 845, 0.5222879198742241
מופע, 5997, 2761, 0.584619101331782
נמוך, 5994, 4254, 0.6357398380996948
תיכנס, 5991, 3809, 0.6242777899422545
הלכה, 5985, 4173, 0.6273755636260918
סי, 5974, 2644, 0.5829775213969199
דחוף, 5972, 4280, 0.6361542366418509
מנהיג, 5958, 3211, 0.5955390319993324
אד, 5948, 2026, 0.564544591323356
שיטה, 5948, 3695, 0.6147300909138078
משקל, 5947, 3537, 0.6097274212448083
קיי, 5946, 1448, 0.5458936116111194
הזמנה, 5943, 3749, 0.6156652704450215
ואשינגטון, 5941, 2650, 0.5876522366889723
הצגה, 5938, 3538, 0.613671074104057
הבט, 5934, 3020, 0.5933928452423247
ביטוח, 5928, 2907, 0.5924245491122966
חלב, 5918, 3292, 0.602948947748458
גורל, 5915, 3155, 0.5976305762037804
גבירותיי, 5912, 3085, 0.59856226045955
הפעיל, 5907, 3846, 0.6124556450417142
שימוש, 5905, 4220, 0.6275647916278553
הנרי, 5903, 1395, 0.5457456783252834
מכשיר, 5901, 3332, 0.5969822188301699
פועל, 5890, 3898, 0.6254980234096266
שיקר, 5887, 3933, 0.621964901766646
כולה, 5877, 4023, 0.621638018427574
אלוף, 5876, 1974, 0.5691653971422126
מעוניין, 5874, 4136, 0.6287627711626209
מזון, 5873, 3291, 0.5969006830547654
אפס, 5873, 3035, 0.5974739901451689
התנצל, 5860, 3953, 0.6244898614340116
השתגע, 5853, 4217, 0.6307445133750661
תזדיין, 5850, 2531, 0.5908917762542436
ההרוג, 5849, 3787, 0.6146090411927428
אצלך, 5845, 4200, 0.6346021143764107
רחב, 5841, 4091, 0.6294337106936825
טעה, 5840, 4383, 0.6351855445597232
מזרח, 5829, 3340, 0.6066244366716611
ניצחון, 5827, 2917, 0.5942609348378651
מזג, 5825, 3356, 0.6053307276097256
נפש, 5822, 3737, 0.6176187376581308
ח, 5818, 3944, 0.6238251925521064
חזור, 5815, 3561, 0.6114196881185736
אלכס, 5807, 773, 0.5234365708372086
הסוכן, 5802, 1931, 0.554480244816177
מכיוון, 5800, 3178, 0.5984521858403662
נע, 5772, 3930, 0.6222795573560838
אימון, 5771, 3131, 0.5960845847294034
זיין, 5771, 2413, 0.5879689967768129
אחורי, 5766, 3911, 0.6242822797071936
העיף, 5758, 3931, 0.6262388452016374
פיל, 5745, 2067, 0.5628564069223487
עת, 5744, 3884, 0.6243839241542706
חוזר, 5740, 4379, 0.6363456494305358
סנאט, 5739, 2506, 0.582118409449507
הסתלק, 5734, 3480, 0.6090552916953178
פריז, 5720, 1840, 0.5582720756194233
לשעבר, 5706, 3523, 0.6125787685535136
הטריד, 5697, 4244, 0.632566674956203
יקיר, 5695, 3008, 0.5924518053445228
אחריות, 5695, 3909, 0.6239224564062277
תפסיקי, 5692, 3496, 0.6053805072871045
בלעדי, 5686, 4184, 0.6307357820731737
ראשון, 5683, 3641, 0.6207585671813385
התרחש, 5681, 3764, 0.6204815232075198
אנרגיה, 5681, 2825, 0.578893072223861
יצור, 5677, 3161, 0.591275686443052
רפואי, 5674, 3395, 0.6004336332326339
מאמן, 5670, 1248, 0.5410984156970982
קלארק, 5661, 705, 0.5218524251555711
ט, 5659, 2748, 0.5852999582581226
דרגה, 5657, 3566, 0.6109644270570469
עליון, 5650, 3554, 0.6127956759494478
הגב, 5649, 3954, 0.621518549351291
דמות, 5636, 3378, 0.6025671674006172
איזור, 5633, 2999, 0.5894854759968176
חור, 5630, 3616, 0.6131455386996614
פושע, 5628, 3156, 0.603532218901806
מעבדה, 5628, 2717, 0.5778601338031846
צרפתי, 5627, 2472, 0.5808455019719067
עדין, 5625, 2801, 0.5843800997114361
הקשב, 5617, 3393, 0.6069315582796015
מתן, 5616, 3920, 0.6232514902751791
דון, 5613, 1585, 0.547581913087585
דו, 5609, 2597, 0.5833062559134691
רצי, 5603, 4341, 0.6359601496256203
תגובה, 5602, 3622, 0.6126344375121552
מערב, 5590, 3181, 0.6020256628046641
תשומה, 5580, 4190, 0.6308179648553058
חיל, 5577, 2920, 0.5931982988862035
החל, 5572, 3767, 0.6136888244854879
נא, 5571, 2903, 0.5929810928151438
בחירה, 5568, 3884, 0.6211543625516491
כושי, 5568, 1473, 0.553672903940257
יף, 5558, 4027, 0.6248515008183022
אוה, 5557, 681, 0.5220983672525386
יציאה, 5546, 3549, 0.605544030832459
דוגמה, 5545, 4117, 0.629155106032071
שניכם, 5541, 4289, 0.6346695621681822
חד, 5532, 3722, 0.6162452893080363
נפרד, 5529, 3858, 0.6157283955828065
מעצר, 5529, 3070, 0.5969071609587965
סבא, 5528, 2189, 0.5661670091466359
תלמיד, 5525, 2591, 0.5758330743710255
אחריי, 5518, 3640, 0.6131924648698912
מבוגר, 5516, 3800, 0.6181933619765847
נזק, 5511, 3749, 0.6122061379339316
היתן, 5503, 3961, 0.6264867474097318
אצלי, 5499, 4070, 0.6309871970909628
וש, 5484, 4188, 0.6358161168579964
אשמה, 5472, 3783, 0.6155297403341586
פעמיים, 5471, 3997, 0.628857956907845
סיום, 5468, 3332, 0.606887593438994
צילם, 5452, 3009, 0.5964091686305859
חשמל, 5450, 2941, 0.5868190111801159
יבש, 5449, 3705, 0.6114396522206453
התנגד, 5446, 3323, 0.6067133151149711
פרי, 5441, 3168, 0.5924798667229181
מדרגה, 5426, 3285, 0.6038607982908079
שרד, 5425, 3656, 0.6049474756303992
שטן, 5419, 2526, 0.5776357700241594
יין, 5407, 3101, 0.5980761720965353
רוברט, 5403, 1893, 0.559983719574793
אמצא, 5398, 4176, 0.6274200543975048
מסיבה, 5390, 3325, 0.600965160633494
צלצל, 5373, 2804, 0.5934976135140227
כלפי, 5371, 3805, 0.6225370257644955
עצום, 5367, 3613, 0.6131974214045293
דר, 5366, 1474, 0.5445395071556467
לחם, 5361, 3135, 0.5989315886867805
מנע, 5356, 3866, 0.6151099921967111
אנא, 5350, 3100, 0.5968157530846296
הגיש, 5350, 3694, 0.6172049681089435
בריטי, 5348, 1735, 0.5537537593992372
מפקח, 5347, 1581, 0.5519855461390432
החך, 5344, 4111, 0.6294761511160216
חלש, 5331, 3823, 0.6153629408883143
רובה, 5328, 2751, 0.5872536592208455
רשמי, 5328, 3838, 0.6215747488902312
נוסע, 5327, 3184, 0.6019935597415303
רוק, 5326, 1951, 0.5600246000368514
כתובת, 5325, 3474, 0.6038729419263678
זרם, 5324, 3380, 0.6043610563359444
התקפה, 5324, 2496, 0.5771212134215808
חתול, 5321, 2488, 0.5753202614166824
הדליק, 5312, 3589, 0.6126401746411281
פרד, 5310, 1480, 0.5480191954568027
דואג, 5302, 3948, 0.6268984330324111
קרטר, 5302, 786, 0.5222215782944917
שבעים, 5299, 2215, 0.5747168119229851
חוף, 5293, 3166, 0.6029278519041306
חוש, 5276, 3679, 0.6116805563131542
נאמר, 5275, 3742, 0.6190029606400547
מפעל, 5271, 2222, 0.5682613746605454
סיגריה, 5270, 3018, 0.6029068411207249
פוצץ, 5260, 3210, 0.5998839607574538
עונה, 5259, 3943, 0.599069362285676
בזבז, 5257, 3951, 0.6255053041547343
תשלום, 5251, 3500, 0.6153594047771438
כנסייה, 5247, 2550, 0.5838221479155772
משרה, 5231, 3081, 0.6018262727656976
כיס, 5230, 3528, 0.6129107434220014
אהוב, 5230, 3424, 0.6095088123154453
הגופה, 5224, 2947, 0.5907868301996528
הקרא, 5220, 3858, 0.6308925132860236
השיער, 5217, 3352, 0.6022349700509887
קריאה, 5214, 3547, 0.6093343367425421
מגדל, 5210, 2536, 0.5815645620536372
מדה, 5208, 3777, 0.6076893806088981
הפיל, 5208, 3543, 0.6142912845723238
בריא, 5206, 3785, 0.6163530746005546
עיירה, 5202, 1979, 0.5599223828272666
הבדל, 5197, 3812, 0.6226428999670632
טיפשי, 5197, 3627, 0.6077144354154991
וא, 5191, 2342, 0.5781039015425963
הצלח, 5189, 4128, 0.6252627017017578
הסוס, 5185, 2161, 0.5664569201008767
תקשורת, 5185, 2927, 0.5928534725300918
אריק, 5178, 1085, 0.5274727996853936
תעשי, 5169, 3806, 0.6121790261301845
סוד, 5167, 3610, 0.6098415921196714
חקר, 5163, 3377, 0.5995543127723975
אנדי, 5161, 784, 0.5255139964262001
הקלטה, 5150, 2228, 0.5682398947029489
כף, 5144, 3546, 0.6093064193855047
מסמך, 5141, 2627, 0.5863734759285215
פיקוד, 5140, 2317, 0.5722706659905775
תסלח, 5140, 3429, 0.6059071438691122
אבטחה, 5130, 2796, 0.5793368548692339
טבע, 5126, 3407, 0.6028053668589797
החוף, 5123, 2829, 0.5912050165489926
מבלי, 5117, 3468, 0.6091261757288475
מרטין, 5116, 1503, 0.5473600743418932
מחקר, 5114, 2748, 0.5773829670128183
נמל, 5111, 2746, 0.5866049657085872
ויליאם, 5108, 1518, 0.5507478266577823
עונש, 5104, 3119, 0.6005594154340734
הלם, 5077, 3493, 0.6124873905894559
מומחה, 5075, 3418, 0.6104779006193314
איים, 5073, 3530, 0.6127699014195324
מך, 5063, 3803, 0.6192451732575504
בונד, 5054, 499, 0.5154878148625941
סך, 5050, 3441, 0.60947728851803
טי, 5050, 1944, 0.5594117518490757
תיחזור, 5048, 3676, 0.6156026287305723
עורר, 5044, 3808, 0.6188460117669261
ימין, 5042, 2757, 0.5870534767429394
הוסיף, 5029, 3884, 0.6221201356300453
טונאי, 5029, 1243, 0.5358435317324981
יאלל, 5023, 1463, 0.5467918456871992
יכולתי, 5022, 3798, 0.6222262066994442
מיקום, 5020, 2991, 0.5873950063223128
רגוע, 5015, 3390, 0.6092101287399355
חסל, 5004, 3036, 0.592755712146176
המזוין, 5004, 2012, 0.5743123115644742
העניק, 5002, 3214, 0.6025044942190683
וי, 4996, 2638, 0.5841603430051987
מאיתנו, 4993, 3896, 0.6198613471055636
קצה, 4992, 3802, 0.6209378715518247
גיהינום, 4976, 3023, 0.5901120112269278
כפול, 4969, 3394, 0.6070180983719304
לורד, 4959, 905, 0.5280249382800781
הפצצה, 4954, 1378, 0.5453506993975314
יתכן, 4952, 2449, 0.574054443174034
עזור, 4951, 3243, 0.5969373829438653
המפתחות, 4948, 2800, 0.5891374279542511
ננס, 4946, 3532, 0.6047720901027054
סטיב, 4944, 1264, 0.5366725849910882
נשלח, 4943, 3537, 0.6112114736008483
לירה, 4941, 2794, 0.5913635126629075
יא, 4940, 2817, 0.5932313638096014
נסיעה, 4935, 3449, 0.6078102407645425
אטפל, 4927, 3770, 0.6150759967698394
כריס, 4920, 1064, 0.5291476973729385
ביקור, 4911, 3477, 0.6055908099801183
לאורך, 4909, 3336, 0.6077366254762112
אניח, 4909, 3979, 0.6263803741483296
עצם, 4908, 3420, 0.6063655852149825
ספורט, 4904, 2754, 0.5817150393071426
השעון, 4902, 2618, 0.5808282426940714
במה, 4898, 2511, 0.5822580739731424
נדמה, 4894, 2774, 0.5901520484779883
עצבני, 4890, 3468, 0.6127059012453333
קן, 4885, 2711, 0.5796393170098919
חמישים, 4884, 3001, 0.5944661315564069
קילוגרם, 4882, 2787, 0.5871946760280545
ירק, 4876, 2443, 0.5747147895653277
טומי, 4874, 945, 0.5330690022998736
עוצר, 4872, 3454, 0.608510332977185
תזה, 4871, 1887, 0.5521937458280661
התחמק, 4870, 3651, 0.613900557383255
לשון, 4867, 3421, 0.6084265480259485
מארק, 4864, 1170, 0.5361574319746384
זירה, 4862, 2104, 0.5672972882490424
התפלל, 4861, 2952, 0.5981569086227378
לאל, 4860, 3606, 0.6105647895835498
במ, 4860, 3575, 0.6142653413729873
קלי, 4858, 1329, 0.538477878118775
התקבל, 4855, 3380, 0.6059964184928206
התחנן, 4853, 3335, 0.6065791511206458
הימור, 4849, 1978, 0.5651298012450766
הצביע, 4838, 2904, 0.5926302008895341
המתין, 4834, 3304, 0.6043598014017645
אמונה, 4831, 2687, 0.5859486036571819
קרקע, 4828, 2896, 0.5904561880159436
הגע, 4828, 3872, 0.6228344604023586
הסתיר, 4826, 3520, 0.60593090581954
פסק, 4825, 3390, 0.6091946722348172
סגנון, 4824, 3316, 0.6069501189221971
נתה, 4820, 3694, 0.6153686119888934
פגיעה, 4816, 3019, 0.5935518113079934
יקח, 4815, 3210, 0.5997154429877078
שמאלה, 4814, 2521, 0.5796674224827125
קריירה, 4812, 3157, 0.6020259070455837
בוב, 4808, 2313, 0.5717388915969467
הסכם, 4803, 2739, 0.5864588645013419
שוד, 4798, 2095, 0.5700703958035496
שלושת, 4796, 3363, 0.602797072233618
עסקי, 4794, 3112, 0.604154862753508
סיור, 4790, 2623, 0.5783118190945191
תחרות, 4790, 2403, 0.5746375943277435
אלפים, 4783, 2478, 0.5788072706313108
צרה, 4782, 3573, 0.6152330527705419
אלפי, 4772, 3258, 0.6003955970304646
דיברה, 4771, 3724, 0.6155772772091636
מתקן, 4770, 2609, 0.575064644872749
אחיך, 4767, 2559, 0.5797662518841515
חווה, 4764, 3319, 0.6016099613576742
אנגליה, 4753, 1908, 0.5601345773681197
בקשה, 4745, 3326, 0.6071771363454093
האהוב, 4744, 3612, 0.6090605373972517
תל, 4744, 2841, 0.5898144082913397
פרש, 4742, 2985, 0.5973005708665299
אמש, 4741, 2785, 0.5830208011143033
אוניברסיטה, 4740, 2523, 0.5828979022877866
רמז, 4735, 3310, 0.6010463703272064
לוס, 4735, 1995, 0.5659124231612671
תיר, 4735, 2835, 0.5902848192712362
מנוחה, 4734, 3346, 0.6065543144477252
נמלט, 4730, 3065, 0.5882720530672629
ציור, 4727, 2058, 0.5633476983216263
נפתח, 4727, 3476, 0.6077807359565064
מחוז, 4724, 2690, 0.588494058825801
רווח, 4722, 3183, 0.6042328013549898
וקחים, 4719, 3599, 0.6113737843895228
מתאים, 4718, 3691, 0.6158824923223849
באתי, 4713, 3690, 0.6136749953907309
פצוע, 4704, 2494, 0.5793257057059435
פי, 4702, 3189, 0.6043358380820227
הסריח, 4697, 3389, 0.6068898380403724
זרוק, 4691, 2724, 0.5879353145657011
לצד, 4686, 3370, 0.6082095196073445
מתח, 4686, 3544, 0.6111903674129067
תר, 4686, 2966, 0.5998419220206688
פנוי, 4680, 3396, 0.5992331932067025
ירייה, 4678, 2688, 0.5846155085993143
בעלך, 4678, 2833, 0.589517421508845
הפסקה, 4670, 3379, 0.6031410009398784
שנית, 4668, 3440, 0.6095905374732284
התנהגות, 4665, 3387, 0.6060839797017309
אנס, 4657, 3167, 0.5971806978051752
איף, 4652, 3557, 0.6100774658424971
רחמים, 4651, 3008, 0.595206832452668
זימן, 4648, 3594, 0.6160035494446077
האדון, 4645, 2086, 0.568897159286698
הם, 4645, 2588, 0.5821568871209772
תחום, 4637, 3404, 0.6037632268832175
הבא, 4635, 3716, 0.6183758178294023
מותר, 4634, 3227, 0.6040162412237607
צילום, 4634, 2489, 0.5789291706551833
הן, 4631, 3317, 0.6017094158788323
סכום, 4628, 2731, 0.5907593426576989
נחשב, 4620, 3532, 0.6132076149858814
חשוד, 4620, 2581, 0.5762955542852829
בקרב, 4617, 2846, 0.5888693135512826
שריף, 4617, 1236, 0.5351606615859636
לעתים, 4612, 3307, 0.6037281025419569
שמ, 4611, 3692, 0.6175849896623583
נעצר, 4610, 3415, 0.6103726084986614
הבן, 4610, 3395, 0.6132274383527699
אדבר, 4609, 3544, 0.609381567547342
מגן, 4608, 2536, 0.575190521416557
שתדע, 4603, 3697, 0.6123457953407747
דניאל, 4602, 995, 0.5284841701400698
סביר, 4599, 3384, 0.6062042497947917
יופ, 4599, 3215, 0.5964019315236824
האט, 4595, 2465, 0.5727436006902933
דווקא, 4594, 3298, 0.6048571766752012
סרן, 4586, 865, 0.5267111137121168
סוחר, 4581, 2428, 0.57967413024652
התפוצץ, 4578, 2995, 0.5935925495609682
עוצמה, 4574, 2760, 0.5852828486311996
שוחח, 4573, 3020, 0.596248829156057
חשבת, 4573, 3742, 0.6156840286304932
חבילה, 4573, 2811, 0.5911631334780478
הבחין, 4565, 3368, 0.6079669011836286
סודי, 4555, 3052, 0.5898543370739235
קרח, 4554, 2796, 0.5851642676704031
העיר, 4550, 3471, 0.6085142861045181
מעורב, 4547, 3326, 0.6060304043488636
בלש, 4545, 1801, 0.5582437545811811
השפיע, 4536, 3439, 0.6047907039694387
הריון, 4535, 2112, 0.5686371774494718
השפעה, 4533, 3247, 0.6017808057312775
ליל, 4531, 2485, 0.5788676486547294
מציאות, 4529, 2948, 0.593788303608935
צדקה, 4526, 3483, 0.6080620606571208
מכם, 4524, 3383, 0.6048666889535488
השתין, 4522, 2791, 0.5928204236578485
הופתע, 4517, 3560, 0.6030396650893843
חשד, 4512, 3180, 0.5992279906850613
היכנס, 4497, 2995, 0.5948405719811793
תואר, 4496, 2802, 0.5953209409641718
חמישי, 4492, 2809, 0.588214547606183
השמיד, 4491, 2510, 0.5727594190643603
שעשית, 4487, 3697, 0.6172927432655528
פוטר, 4485, 1686, 0.5562649691088974
שים, 4482, 3296, 0.605992652650686
קוד, 4480, 2350, 0.5695183043559325
שלושים, 4478, 2799, 0.5889472645977041
הגעה, 4475, 3559, 0.6111703900588437
לורה, 4466, 634, 0.5186981216481583
המציא, 4461, 3440, 0.6083299733822763
פתר, 4456, 3202, 0.5982381185106154
מקסים, 4455, 2901, 0.5928077289813547
נח, 4453, 3417, 0.6030914429042216
הכרה, 4452, 3208, 0.5991741794245409
וולטר, 4448, 902, 0.5288976415012421
תיאר, 4441, 3439, 0.606873070866369
דיוויד, 4438, 1037, 0.5278770022178663
שיא, 4437, 2835, 0.5899314142140246
בעד, 4432, 3152, 0.600446718918092
קיבלתי, 4432, 2349, 0.5708324577071338
אחותי, 4428, 2801, 0.584386706028389
זמני, 4423, 3442, 0.6087122680551091
מף, 4421, 3195, 0.6023191855018968
לימודים, 4413, 2697, 0.5853891847337327
הוצאה, 4411, 2939, 0.5952053613191453
סופי, 4411, 2906, 0.5908652737138029
אגרוף, 4409, 2122, 0.5698567748776945
אחריך, 4403, 3329, 0.6043871586131019
הום, 4396, 2117, 0.5663960872722736
הצלה, 4393, 2885, 0.5852146854854492
בל, 4391, 1544, 0.5507113301335635
שאמרתי, 4384, 3512, 0.6127547810975201
ארגן, 4383, 3302, 0.6038801201195578
הכריח, 4382, 3314, 0.6000682271027793
אלוק, 4375, 858, 0.5237984199140009
מדע, 4370, 2549, 0.5763272230185237
קבל, 4370, 2719, 0.5818627657584956
הזין, 4362, 2294, 0.5821297361126889
הדאג, 4360, 3512, 0.6176117804466401
למשל, 4356, 3143, 0.6036181371323247
פיט, 4355, 1476, 0.5474873253232582
נגן, 4354, 2372, 0.5776747437172799
התא, 4345, 1460, 0.547484097075253
זאב, 4343, 1475, 0.5467730811111926
רביעי, 4337, 2742, 0.585732584063958
רדף, 4334, 3437, 0.6087610118795448
דמיין, 4333, 3266, 0.6014508974971744
תעשה, 4321, 3477, 0.6087582077234688
אירי, 4320, 2638, 0.5845985846504661
מזדיין, 4320, 1610, 0.5625032535947269
תפר, 4319, 3176, 0.5970621930076019
פצצה, 4316, 2099, 0.5688933854879048
מובן, 4315, 3301, 0.6065625255507208
מכוער, 4314, 2908, 0.5899499816032171
יקירתי, 4309, 2375, 0.5744888861524315
סירה, 4307, 1908, 0.5585099857580622
השתלט, 4306, 3058, 0.5940017406771653
אבד, 4304, 3343, 0.6016988278996375
נרצח, 4303, 2531, 0.5794785891133061
זול, 4299, 2965, 0.5980642813845716
תקשיבי, 4297, 3122, 0.5968364199599199
תפסת, 4288, 2830, 0.5859118769764063
בחי, 4276, 2960, 0.5881697233181163
ימינה, 4275, 2381, 0.5771721396462872
אמרתי, 4272, 3401, 0.610051492467971
הרובה, 4272, 2043, 0.5679941632986902
תוריד, 4257, 2863, 0.5929377231716269
שימש, 4257, 3251, 0.6010556747718536
מייל, 4249, 2038, 0.564480085064964
ניסוי, 4247, 2053, 0.5600652893923068
איטלקי, 4247, 1908, 0.5626365072661261
שתה, 4244, 3107, 0.6002253810309219
ציבור, 4237, 2687, 0.5909877539738156
למר, 4236, 2759, 0.591383976251
מעולה, 4233, 3124, 0.6001148980836171
טון, 4232, 2509, 0.577528899949191
יהלום, 4228, 1587, 0.5539126021008656
סרטן, 4226, 2004, 0.5611876748721674
ערוץ, 4222, 2483, 0.5738638182765017
דבק, 4219, 2936, 0.5886902086010719
מורד, 4209, 2304, 0.573871085693074
דופק, 4206, 2712, 0.5901074594243234
אלן, 4205, 1348, 0.5434023292188481
ותיק, 4203, 3020, 0.6006015907481089
פעיל, 4202, 2956, 0.5872341759099473
סקוט, 4197, 1156, 0.5351421902983742
איליין, 4195, 767, 0.5130681457251884
תעזב, 4194, 3033, 0.5901608329716186
צו, 4193, 2392, 0.5792774441828794
סירב, 4192, 2984, 0.5939596973912504
קסם, 4187, 2302, 0.5688065496614929
נסיך, 4182, 1743, 0.5527678595799802
נוראי, 4180, 3115, 0.5879140281103938
