LEMMA, FREQUENCY, RANGE, UDP
עוזב, 19926, 13289, 0.672412299984086
עונה, 21128, 16314, 0.6723301941034011
רופא, 45488, 16659, 0.6720249319930169
מכר, 23577, 13216, 0.6719295774727104
השתנה, 20353, 13421, 0.6718465453781812
מפה, 29533, 14189, 0.6709086698187956
עץ, 34139, 14898, 0.6708326019578906
כלא, 43491, 15589, 0.6708308058570287
מהיר, 20903, 13155, 0.6705956002732566
כרטיס, 29702, 13967, 0.670526338091348
אצטרך, 18209, 13342, 0.6704775286241207
פשע, 35547, 14565, 0.6703819782869351
קבוצה, 40544, 15813, 0.670310873278672
המון, 22918, 13256, 0.670228542095801
כלשהו, 21146, 13207, 0.6701005456853044
סכנה, 21596, 13566, 0.6694625760407247
מתוך, 19147, 12809, 0.6693526876419557
שנוכל, 18269, 13339, 0.6692873399665265
קו, 25216, 13233, 0.6692700889409678
הלוואה, 19687, 13220, 0.6690227782342067
מסר, 21693, 13107, 0.6689513536144345
יחסים, 26687, 13752, 0.6687970944910632
מכונית, 78708, 21273, 0.6686906036115429
וב, 17646, 12447, 0.6686623456697935
ארץ, 40008, 15669, 0.6686397383537792
הגיוני, 19235, 13055, 0.6685594793070926
דם, 62041, 20297, 0.6685565848276945
הדה, 21093, 13101, 0.6685136520256576
כיף, 25538, 14072, 0.6682454931711574
עשוי, 22701, 13352, 0.6682395192859057
העריך, 17831, 12680, 0.6679289203272101
שליטה, 21269, 13108, 0.6678991286359033
זכה, 24942, 13316, 0.66786279804284
רמה, 20702, 12815, 0.6676860514595124
אוי, 44899, 16449, 0.6674228528279049
אפשרות, 19160, 12787, 0.6673955164452664
שמחה, 20060, 13077, 0.6673158968480442
פתוח, 18684, 12827, 0.6671985811374572
שיר, 42679, 15685, 0.6670326267165381
חופשי, 19901, 12818, 0.6670280318080888
כסף, 135843, 28087, 0.6670047227709521
רשימה, 26386, 13403, 0.6668214889402377
פרטי, 20520, 12665, 0.6666343952453573
אש, 37360, 15071, 0.6665901442596323
חמוד, 25354, 13620, 0.6661673580106098
צא, 23703, 13087, 0.6659784685998957
שש, 22812, 12825, 0.6658906288786375
עתיד, 25814, 13385, 0.6655604852090624
הלו, 28281, 13386, 0.6655441795191716
נושא, 20248, 12484, 0.6654212333412851
שחור, 29409, 13552, 0.665388921689057
משחק, 81151, 24065, 0.6653530878621438
תיק, 36739, 14271, 0.6653430249451456
גיל, 22207, 12759, 0.66528986685753
פעל, 19709, 12705, 0.6651821943160653
איתה, 18666, 12929, 0.6649849947847231
קפה, 27340, 13261, 0.6646339454080104
עקב, 20069, 12874, 0.6640737606854539
היכן, 48255, 16013, 0.6640217226995406
החלק, 18140, 12666, 0.6639917196295132
אזור, 24762, 13129, 0.6639182069973847
שטח, 24612, 13205, 0.6638577068831049
חייך, 18082, 12577, 0.6637210852906378
לחלוטין, 19290, 12506, 0.6634580464952684
וואו, 43989, 15605, 0.6634340093390043
עמוק, 18686, 12460, 0.663249757731597
נלחם, 29162, 13749, 0.6632355501650896
גמר, 19924, 12307, 0.6630216875258338
תגיד, 17813, 12195, 0.6629976725980056
כאשר, 56166, 15772, 0.6623824348949969
אחרת, 15921, 12093, 0.6622270427319024
מסוים, 18260, 12276, 0.661663178164439
זקן, 25313, 12838, 0.6616223305582061
דובר, 22191, 12523, 0.6606712045749353
נצטרך, 17872, 12496, 0.6604553639090496
תוצאה, 20866, 12297, 0.6601842499661914
לישון, 19558, 12295, 0.6597971877805462
כבד, 18444, 11980, 0.659273865870732
חשש, 18628, 12296, 0.6591882722249036
מעניין, 17128, 12116, 0.6590920682535741
גב, 27010, 12727, 0.6590021388864132
מצוין, 22819, 12431, 0.6589085092110436
שקר, 20460, 12361, 0.6588475702251767
ובכן, 188842, 27119, 0.6588334999518092
תקופה, 18466, 11999, 0.6588048374229982
האשים, 17959, 12138, 0.6586872275932699
ביי, 32434, 12971, 0.658604770393032
בדיקה, 30789, 13232, 0.6582379080959757
תני, 19112, 12338, 0.6581687604873252
התקרב, 17162, 12090, 0.6580893063018656
פרט, 17794, 11925, 0.6577512016533622
אידיוט, 21741, 12174, 0.6575986185167797
מעמד, 18726, 11840, 0.657580000764588
פגש, 16502, 11762, 0.6572396301336128
שהייה, 15521, 11779, 0.6570854370200072
הוכיח, 18670, 11951, 0.6568365933585736
הבחורה, 23272, 12398, 0.6565952224152927
שכנע, 17282, 11976, 0.6564856378989506
רץ, 19090, 11630, 0.6564817287664954
כה, 23858, 12452, 0.6562881351130655
צבע, 22920, 12078, 0.6561303902821363
חלום, 28440, 12785, 0.6558061860300689
חנות, 25012, 12676, 0.6558036879241833
דין, 43969, 14317, 0.6555802175280518
מחיר, 20145, 11950, 0.6554877140836032
עדיף, 16851, 11850, 0.6551502507457252
דירה, 31147, 13077, 0.6551130059442934
הפחיד, 17331, 11866, 0.6550067757604334
מתנה, 20836, 12112, 0.6549937170192437
מלחמה, 43193, 14580, 0.6549903666021402
הגנה, 22583, 12072, 0.6544375918097031
מרחק, 18451, 11900, 0.6543854145932011
אדום, 23426, 11969, 0.6543603975998784
שלט, 18549, 12031, 0.6540224020948957
רגל, 18311, 11455, 0.6540123151736245
עורך, 29916, 12270, 0.653985097002477
תחנה, 25747, 12378, 0.6538947506027191
סרט, 52329, 16423, 0.6537311197023931
שבר, 17298, 11673, 0.653518664951362
קדימה, 198854, 34380, 0.6534927601094012
זיהה, 18212, 11751, 0.652994842218859
הוגן, 17267, 11626, 0.6528978377282928
כלב, 43138, 14561, 0.6528336538050364
שומר, 18922, 11831, 0.6528197914372252
לכי, 22331, 12188, 0.6527805513648037
ויתר, 17187, 11732, 0.6526623736299149
לאחרונה, 16225, 11795, 0.6526518281726872
יחידה, 23205, 12092, 0.6526375596276416
תא, 26021, 12524, 0.652495110265553
אבא, 158901, 29216, 0.652422065293693
ביטחון, 20138, 11698, 0.6520770683839752
יכל, 18556, 11541, 0.6517396914339035
עלי, 15428, 11528, 0.6516175159931119
כלי, 20356, 11784, 0.6514161345018492
בעצם, 18483, 11350, 0.6513389502713426
משפט, 39156, 13243, 0.6513068634869992
הסתיים, 16495, 11512, 0.6512381499216253
חך, 18850, 11749, 0.65123314144539
עוזר, 18391, 11674, 0.6511786639194337
אתר, 23175, 12246, 0.6510946499325851
נפגע, 17792, 11568, 0.651089430095152
פ, 18936, 11502, 0.6509383997151734
פה, 179198, 32392, 0.6507953679661866
נפטר, 17128, 11360, 0.6507900753644843
חלון, 19129, 11414, 0.6507829235205977
שלב, 19177, 11500, 0.650697790840947
אחי, 63906, 17859, 0.6505429884091367
תלוי, 14728, 11185, 0.6502090406030819
אמא, 167065, 26720, 0.6500226526765451
בעצמך, 14318, 11272, 0.650017478199129
ההוא, 19265, 11584, 0.6499870609401818
כעת, 43252, 14172, 0.6499634778612149
שכר, 18688, 11152, 0.6496699478460655
עצמך, 14313, 11145, 0.6493888189224581
רצח, 60144, 16162, 0.6493052612958472
הבחר, 16890, 11356, 0.6491876543680684
בר, 18472, 11298, 0.6491741908324218
מר, 146704, 26570, 0.649022412921918
תכנן, 15857, 11352, 0.6488646481768179
שיעור, 22104, 11679, 0.6487376366145082
הא, 34636, 12766, 0.6486768103679672
התרחק, 17474, 11527, 0.6486502521988506
מותק, 25611, 12259, 0.6486182909840161
שותף, 22502, 11556, 0.6485146259216399
נדבר, 15215, 11122, 0.6484347420644337
שמונה, 18191, 11034, 0.6483853237719011
הלאה, 16442, 11215, 0.6479885944425221
הצעה, 20113, 11235, 0.6478501143692195
תסתכל, 17573, 11244, 0.6476732706195836
ראייה, 24456, 11606, 0.6471709214906182
הדע, 14982, 11125, 0.6471310955755603
מדוע, 37332, 12801, 0.6470783704276308
הידי, 16651, 11046, 0.6468596260696822
עשית, 14287, 11109, 0.6466812121619336
מחשבה, 15714, 11067, 0.6466228783089423
אקדח, 39948, 12963, 0.646568129713009
מאושר, 18661, 11038, 0.6463500222622951
סביב, 15711, 10810, 0.6460287957945534
גישה, 17476, 11205, 0.6458046389907282
מהירות, 18824, 10975, 0.6454430352163179
פנה, 15694, 10759, 0.6450294634970144
שוטר, 56235, 14924, 0.6448564384336954
מידה, 15478, 10674, 0.6443406094518724
מיליון, 26116, 10942, 0.6440801889822201
נחש, 16005, 11043, 0.6440009209798243
קר, 17343, 10900, 0.643941639114771
מרכז, 19237, 10929, 0.6436605734488388
נקי, 16549, 10838, 0.6435246041297097
קבע, 14837, 10636, 0.6434463894608717
זהיר, 16261, 10768, 0.6431411339137254
העלה, 14300, 10511, 0.6431050256286064
הסתדר, 14436, 10726, 0.643083273616774
ארבעה, 17056, 10579, 0.6428473990487986
שער, 23225, 11155, 0.6427641540707181
ראוי, 16150, 10716, 0.6426654686756792
נת, 14024, 10760, 0.6425963739155085
אדמה, 22675, 11340, 0.6425716518593663
מוכר, 14943, 10646, 0.6424313061546942
ם, 18094, 10857, 0.642349846228184
תינוק, 49123, 14886, 0.642154949189438
העמיד, 14541, 10781, 0.6416158381534185
אגב, 14601, 10783, 0.6415822338258697
רצון, 17003, 10723, 0.6415436782950756
דרש, 15086, 10705, 0.6413020834984038
סגור, 14788, 10525, 0.6412690056547307
הכה, 16928, 10523, 0.6411804032271053
יוצא, 13603, 10314, 0.6411760238005964
בניין, 24245, 11215, 0.6411259745670259
בקושי, 13857, 10689, 0.6409341156465047
עשי, 14841, 10993, 0.6409186483527978
כניסה, 15394, 10563, 0.6408412390143203
ביקר, 15213, 10469, 0.6405967234758672
ירה, 21259, 10718, 0.6405054386934129
כוכב, 33861, 12372, 0.6404002899811362
דעתך, 14270, 10610, 0.6403974806106771
רגש, 17663, 10886, 0.6402669368146068
רעב, 17084, 10755, 0.6401895042409349
איום, 16945, 10677, 0.6401645513713867
אירוע, 17203, 10547, 0.6401587224140988
השנה, 17729, 10483, 0.6401000298544919
נשבע, 15614, 10431, 0.6400960609720269
אינו, 97424, 22002, 0.6400922382242324
כעס, 16194, 10766, 0.6399348394341203
הושלם, 14931, 10624, 0.6397692213608978
המשך, 14399, 10453, 0.6397504879382999
יגע, 15599, 10380, 0.6396627982991612
התעורר, 15781, 10636, 0.6395637872950573
בפני, 15101, 10488, 0.6395623344833508
תקווה, 16258, 10662, 0.6394894516169294
אדוני, 119659, 23260, 0.6394781787568173
ניו, 31706, 11132, 0.6394041344466985
רואה, 14931, 10948, 0.6392676480721704
ים, 26783, 11409, 0.6392602266060039
היטב, 15348, 10445, 0.6390752100033101
טיפול, 21154, 10912, 0.6388078306657496
מפתח, 20255, 10730, 0.6386307043411037
אכן, 18504, 10630, 0.6382189051633316
קלט, 17929, 10591, 0.6381770052829154
תראו, 16401, 10783, 0.6381297552224408
מחלקה, 21061, 10556, 0.6381147360687489
כמוני, 13449, 10338, 0.6381142232984156
דוד, 34311, 12007, 0.6380696722065444
מעשה, 15444, 10331, 0.6375348013613042
אסף, 14132, 10389, 0.6375294471505404
מאית, 14315, 10630, 0.6373637689636704
שטות, 15059, 9762, 0.637032516460696
גאה, 14788, 10180, 0.636853534541465
תת, 14572, 10301, 0.6368165865472157
אלף, 22105, 10277, 0.6362856564162671
הודיע, 13848, 10053, 0.636232545634973
ידיד, 18120, 10365, 0.6360004789928929
היסטוריה, 16055, 10043, 0.6359981156797139
צחק, 15117, 10313, 0.6359893168528029
מאחור, 14145, 10141, 0.6359808506954112
האם, 252114, 31767, 0.6355576556978296
משימה, 26215, 11277, 0.6353326807301314
אורח, 15323, 10094, 0.635000243922045
וידא, 13419, 10373, 0.6347930761631212
חרא, 35830, 11147, 0.6347731563020587
תיקן, 15845, 10546, 0.6345010270524752
ע, 17728, 10061, 0.6343152887357906
תעש, 14043, 10224, 0.6341616892875361
בירה, 18982, 10361, 0.6336301933116417
בחינה, 14402, 9702, 0.6333294761247257
מס, 27950, 10714, 0.6331734526264976
התגעגע, 16436, 10209, 0.6331526696281822
שלישי, 14900, 9673, 0.633113450531128
ניקה, 14371, 10171, 0.6330208975965026
מקומי, 15015, 9921, 0.6330172436216084
תחושה, 14659, 9992, 0.6329762136568895
תהה, 13079, 9984, 0.632970885299484
התנהג, 13402, 10000, 0.6329102726089664
ר, 18144, 10008, 0.6328678991608488
קרב, 18170, 10203, 0.6327703065206036
תאונה, 20467, 10322, 0.6324579177935619
מילא, 13112, 9922, 0.6323616321690009
נתחיל, 13094, 9890, 0.6320485045403406
הפה, 15224, 9761, 0.6319536942603103
עצור, 18357, 9969, 0.6318472859042107
הציג, 13058, 9316, 0.6310836172771022
הריח, 15936, 10142, 0.6310753406027976
טובה, 12856, 9796, 0.6309206679591
השג, 14189, 9964, 0.6307658954717199
ברירה, 14294, 10242, 0.6305407031119609
נו, 17461, 10079, 0.6303642267030325
אתקשר, 13871, 9724, 0.6300794449888477
חוסר, 13243, 9667, 0.6300372871659399
השקר, 14766, 9914, 0.6299231010632634
מישהי, 15678, 10164, 0.6296962364801131
שר, 27584, 10350, 0.6294577542793848
הבנה, 12504, 9531, 0.6294190373721095
חטף, 16497, 9866, 0.6293985240147305
משמעות, 14356, 9692, 0.6293963852252049
טען, 14950, 9634, 0.6293123722729199
שדה, 18519, 9777, 0.6292853814220976
סם, 32318, 10829, 0.6292684006255549
אבי, 25210, 10450, 0.6290176556280616
צפון, 17658, 9785, 0.6290015587240825
הפסיד, 15106, 9441, 0.6289462904388844
עבורך, 16207, 9891, 0.6289375763697199
התחל, 11877, 9398, 0.6288659047368299
ייתכן, 19498, 10136, 0.6287532454016026
מפני, 22710, 10575, 0.6286980445586567
אלייך, 15140, 9960, 0.6286547418767876
גבול, 15935, 9761, 0.6285210688292258
הרים, 12802, 9306, 0.628340491357844
תנועה, 14982, 9386, 0.6282947312985864
חקירה, 24262, 10087, 0.6282915649969693
ראשי, 14696, 9411, 0.6281780833446231
סיפק, 13210, 9530, 0.6281450778569049
אשר, 22578, 9766, 0.6280505889113301
מקור, 15699, 9702, 0.6280228725515788
מלון, 24568, 9865, 0.6276081780759255
יורק, 27791, 9829, 0.6273454868978963
דומה, 12924, 9468, 0.627143748122212
רשם, 13080, 9321, 0.6267669239967131
התחה, 15025, 9242, 0.6267395572448191
ודאי, 20206, 9844, 0.6266106798517285
כביש, 18887, 9677, 0.6265302388902527
מנה, 15573, 9390, 0.6264745691760816
סיכון, 14296, 9540, 0.6263396616075203
עשרה, 15509, 9185, 0.626243092725253
לימד, 13514, 9280, 0.6260333170126584
הכול, 52201, 11674, 0.6258631736471245
חש, 14861, 9585, 0.6258606337010565
בחירה, 13755, 9557, 0.6256709005921047
לפה, 19366, 9858, 0.6252465957131422
עצוב, 14366, 9531, 0.6252128989927275
התנצל, 13273, 9438, 0.6249713178626486
הסתיר, 13497, 9576, 0.6249458234012253
לאט, 16978, 9232, 0.6247997152286697
נהרג, 15526, 9546, 0.6247885971822662
שיקר, 14289, 9589, 0.6246517235147988
התייחס, 12043, 9036, 0.6246440976083485
מכירה, 16418, 9343, 0.6245483334190125
דיווח, 14769, 9390, 0.6244039584800193
הו, 108693, 17359, 0.6242337750044071
טלוויזיה, 19027, 9566, 0.6240775861461408
ריצה, 14132, 9286, 0.624076144534363
דפק, 14239, 9071, 0.6238463174447046
נולד, 13391, 9172, 0.6237391282139817
לשעבר, 15093, 9252, 0.623666206327153
אמריקני, 21671, 9337, 0.6233666638247364
רחב, 12844, 9012, 0.6231106401685387
תרופה, 24470, 10022, 0.6229912610502499
מאחר, 12768, 9169, 0.622887595853157
זר, 13710, 9107, 0.6227707513738887
התחתן, 19464, 9118, 0.622516224062368
פרץ, 14472, 9273, 0.6224521241977641
קלות, 11632, 8976, 0.6223452962874663
חמישה, 13755, 8933, 0.6223190967082686
שישה, 13188, 8819, 0.6221384594715977
שת, 11984, 9151, 0.6220896285225851
גוש, 12111, 8928, 0.6215892099096972
קפץ, 12880, 9033, 0.6215815402105227
הרגשה, 12244, 9093, 0.6214685059104785
משוגע, 12826, 8867, 0.6214370417895815
זבל, 17386, 9105, 0.6213662061136842
לקוח, 20913, 9252, 0.6210193267729724
קרע, 13143, 9067, 0.6207150098824594
ול, 11528, 8693, 0.6206236099421755
חוקי, 13720, 8773, 0.6206086391732284
נמשך, 11977, 8918, 0.6201722638438825
החבב, 15419, 9143, 0.6200478094974897
רשמי, 12053, 8877, 0.620044703033531
גודל, 12512, 8786, 0.6199315468765172
חן, 15280, 8825, 0.6197141211113539
משקה, 13544, 8853, 0.6195560104659852
חופש, 13379, 8735, 0.6194960177864491
אצבע, 14209, 8982, 0.6193206225152128
שורה, 12503, 8574, 0.6193160177125396
הרוויח, 12824, 8729, 0.6192660881795813
לם, 12282, 8955, 0.6192574299509408
אדון, 24112, 9232, 0.6192256482545331
מחשב, 25042, 9644, 0.6191501762655269
משנה, 11932, 8886, 0.6190299676133384
אילו, 14849, 8987, 0.6190281084263554
רשות, 13532, 8881, 0.6189407308118741
נישואין, 18834, 9134, 0.6187974165740244
תקף, 14975, 9368, 0.6187902659147815
בלבד, 11856, 8703, 0.6187406333854366
שמך, 12700, 8584, 0.6186743286051553
חתיך, 12349, 8795, 0.6186153332884641
אשמה, 12256, 9037, 0.6183398655263606
התערב, 11737, 8670, 0.6180591730797247
מדה, 12115, 8757, 0.6178881788308088
נמוך, 11867, 8578, 0.6176251304396845
שמעה, 10860, 8668, 0.617588348354116
אביך, 18863, 9280, 0.6174255032777967
גן, 15430, 8807, 0.6174068299939679
טוע, 11631, 8793, 0.6173707469176524
נפרד, 12650, 8817, 0.6173181118564307
חמור, 12866, 8732, 0.6169086338447858
אחורי, 12287, 8617, 0.6166625360579618
מועדון, 21481, 8972, 0.616522595933994
טבעי, 12851, 8723, 0.6164300104751667
שוגע, 12620, 8487, 0.616385673334013
בדיחה, 12766, 8586, 0.6163835893017673
תשומה, 11165, 8650, 0.6163202717447547
סיבוב, 14360, 8575, 0.6162210981829286
התקדם, 11585, 8622, 0.6161140919013688
מסתכל, 10924, 8261, 0.6159880780786173
שימוש, 11763, 8581, 0.6156718916438495
רשת, 16257, 8897, 0.6156267365682502
הצלח, 10983, 8792, 0.6156197469035046
פתאום, 11456, 8351, 0.6156021261614082
חינם, 12840, 8849, 0.6155218108627207
מלבד, 11542, 8493, 0.6154895833196572
בינתיים, 11214, 8700, 0.6154503876460532
שעשית, 10603, 8794, 0.6154415747654977
הפתעה, 12458, 8657, 0.615384160962126
כולה, 12521, 8963, 0.615382158431114
עור, 13479, 8760, 0.6152938948957128
הופתע, 11029, 8747, 0.615293768858111
שחקן, 20503, 8651, 0.6152247189554088
חיה, 12827, 8865, 0.6152036962618759
פרצוף, 12900, 8664, 0.6149310740810532
אביא, 11216, 8735, 0.6148743149131437
חבורה, 11767, 8433, 0.6147437047614335
בודד, 11967, 8508, 0.6145393106072323
קם, 11079, 8153, 0.6145036077416307
שונא, 13566, 8872, 0.6143521832406565
חירום, 15334, 8933, 0.6143022099445385
נער, 15199, 8471, 0.6142516758740655
מראה, 11920, 8384, 0.6141205428473417
רצי, 10665, 8643, 0.6141187898509708
קבלה, 11772, 8296, 0.6139242250784689
טעה, 10832, 8582, 0.6137816570177809
אנושי, 16705, 9023, 0.6137663920276478
נותר, 13433, 8667, 0.6136857241641189
אוהבה, 12269, 8556, 0.6135122403538513
שניכם, 10896, 8595, 0.6134470808302643
