LEMMA, FREQUENCY, RANGE, UDP
סגירה, 2281, 1837, 0.525538431945215
הסחה, 2381, 1924, 0.5255373377811441
ויסקי, 2486, 1782, 0.5255347494637814
מהומה, 2257, 1694, 0.5255132971385241
תריסר, 2138, 1879, 0.5255104662470509
היקר, 2127, 1835, 0.525503857392849
לעשן, 2157, 1704, 0.5254985697933714
סוהר, 3123, 1764, 0.5254847843583262
דייב, 7641, 1848, 0.5254843404993166
הרוס, 2089, 1852, 0.5254795741761169
ויום, 1939, 1783, 0.5254673319253023
עיצב, 2050, 1751, 0.5254653577849406
מונע, 2048, 1850, 0.5254562406112213
הורכב, 2089, 1796, 0.525428987151934
הכבה, 2209, 1787, 0.5254255266000063
כשהיה, 2046, 1933, 0.5254104482965665
התפתחות, 2162, 1828, 0.5254023504502232
הצמיד, 2565, 1852, 0.5254011169350692
תמהר, 2253, 1856, 0.5253753344038932
הווה, 2578, 1912, 0.5253526537246327
קליטה, 2624, 1921, 0.5253475493460251
בקר, 2942, 1868, 0.5253228119479831
מיון, 2854, 1905, 0.5252998448248256
ארבעת, 2402, 1823, 0.5252923069633946
נפוץ, 2108, 1809, 0.5252914011813459
הקס, 2049, 1801, 0.5252900567014398
להסתתר, 2273, 1960, 0.5252782247621514
פא, 3436, 1855, 0.5252766815779214
מסתורי, 2175, 1857, 0.5252538692893027
נלהב, 1982, 1755, 0.5252533815605075
חוצפה, 2015, 1768, 0.5252438308500795
צרח, 2085, 1803, 0.5252055118824679
הינה, 2907, 1826, 0.5251973262965515
הקשיבי, 2525, 1790, 0.5251950553899916
קפוא, 2335, 1843, 0.5251887149156558
הכרטיס, 2599, 1751, 0.5251865188457896
פער, 2272, 1815, 0.5251859253133934
כיכר, 2729, 1729, 0.5251790222735679
נזרק, 2019, 1790, 0.5251686483595125
סחט, 2163, 1783, 0.5251646226615213
ורוד, 2518, 1781, 0.525138213050467
שף, 3627, 1901, 0.5251302287494495
עיכוב, 2109, 1801, 0.5251182393950469
תוקן, 2781, 1857, 0.5251134782329989
לילי, 7066, 2086, 0.525076870187033
אישתי, 2487, 1797, 0.5250737941408754
המלצה, 2205, 1713, 0.5250711051810625
כפה, 2147, 1794, 0.5250604164367805
טומי, 8237, 1800, 0.5250583550424488
תמשיכו, 2151, 1734, 0.5250582745590019
שביר, 2110, 1883, 0.5250568216949201
משפחת, 2179, 1872, 0.525035949999179
טכנית, 2092, 1902, 0.5250343216559534
שנדבר, 2031, 1883, 0.5250316791465021
תהיו, 2020, 1820, 0.5250251219038127
מריבה, 2217, 1791, 0.5250248638462484
השתיק, 2053, 1806, 0.5250210471748838
תקרה, 2304, 1797, 0.5250101726291556
יוני, 2826, 1630, 0.525007483669343
התיישב, 1942, 1705, 0.5249947175616745
רוסיה, 4190, 1793, 0.5249753916307383
חסד, 2431, 1761, 0.5249700601614758
התבדח, 2084, 1766, 0.5249672189477013
הצפוני, 2813, 1844, 0.524965688666349
בלהיות, 1984, 1807, 0.524960571384864
אוזני, 2140, 1835, 0.5249482801031109
נחוץ, 2048, 1787, 0.5249288096599406
מגף, 2749, 1825, 0.5249232227136902
שנצא, 1999, 1845, 0.5249207892308663
לתפוס, 2017, 1753, 0.524918657675391
מימון, 2267, 1678, 0.5249136384557795
הישבן, 2474, 1849, 0.5249093521196495
הצדיק, 1963, 1750, 0.5249033909899308
שולחה, 2089, 1835, 0.5248925319276554
הפגין, 2028, 1769, 0.524892312578726
אעבוד, 1872, 1702, 0.524872261506038
מריח, 2065, 1870, 0.5248595779767902
הזונה, 2252, 1772, 0.524835328307542
נשואה, 2089, 1791, 0.5248334470679039
תלכ, 1934, 1747, 0.5248326857980905
ונוכל, 1958, 1829, 0.5248265904784406
תסך, 1931, 1760, 0.5248217493185481
אגרום, 1987, 1819, 0.5248151120780133
זעזע, 1926, 1690, 0.5247965267722858
השאיל, 2042, 1784, 0.5247911824001437
בכלום, 1956, 1732, 0.5247896495382167
יקירה, 2909, 1765, 0.5247824213458608
תייר, 2447, 1736, 0.5247812987954596
שתעזור, 2044, 1900, 0.5247804213997446
הודי, 2800, 1794, 0.5247803259184451
שמורה, 2935, 1836, 0.5247584168312993
מזר, 2130, 1771, 0.5247543291994923
השלכה, 2248, 1849, 0.5247413514846211
שאוהב, 1996, 1800, 0.5247407940802835
סתדר, 2147, 1834, 0.5247406031176858
תבוא, 1850, 1707, 0.5247297053467773
לפניי, 1995, 1745, 0.5247203739852786
נזדקק, 2139, 1836, 0.5247049756904629
פומבי, 2712, 1709, 0.5246940572749472
פעמון, 3098, 1828, 0.5246894277222567
בגידה, 2399, 1860, 0.5246844678558862
קונגרס, 4896, 1651, 0.5246842433458045
קומי, 2627, 1785, 0.5246760990490995
אנה, 8516, 1859, 0.5246361280209638
פסקה, 2062, 1775, 0.5246348150000809
תשחק, 1924, 1704, 0.524632967307926
איכשהה, 1952, 1815, 0.5246262191026383
ההפרעה, 2057, 1854, 0.524617019350498
תצאי, 2171, 1804, 0.524615680031743
אופרה, 3207, 1743, 0.5245841170111444
המועדף, 2095, 1797, 0.5245790461800208
העתיק, 2249, 1800, 0.5245760991626445
ארוז, 1919, 1732, 0.5245647420492726
שביקש, 1930, 1822, 0.5245646801154562
פוליטיקאי, 2277, 1641, 0.5245436174571192
גומי, 2638, 1864, 0.5245399246533842
הרצה, 2069, 1722, 0.5245327454919673
קשת, 2753, 1870, 0.5245204929188495
עדה, 2707, 1786, 0.5245186761936003
מניאק, 2630, 1778, 0.5245164852848865
כלוא, 2138, 1859, 0.5245159252999738
ביטא, 1938, 1689, 0.524510761568127
תז, 2139, 1805, 0.5245016960059189
השורה, 1979, 1635, 0.524498908984232
פיתוח, 2291, 1685, 0.5244985889928546
לאכול, 1934, 1735, 0.5244949452200567
החזר, 2156, 1740, 0.5244929246293333
גביע, 3885, 1736, 0.5244803985151991
חרק, 3335, 1906, 0.524464058310274
הכיסא, 2430, 1861, 0.5244563191639428
הפוצץ, 1955, 1690, 0.524455640472551
הקשה, 1934, 1770, 0.5244541798667401
דלקה, 2849, 1750, 0.5244350139314948
אגוז, 2458, 1720, 0.5244312256464634
הרחיב, 1926, 1750, 0.5244278915427416
אורז, 2546, 1756, 0.5244222916936123
האריך, 2045, 1767, 0.5244204981935454
ממשל, 2964, 1663, 0.5244037734828514
עזבי, 2291, 1767, 0.5244020522389021
הישארה, 2262, 1784, 0.524397902673281
המבורגר, 2663, 1788, 0.524392117022705
לבשל, 2218, 1765, 0.5243898693413275
האזין, 2121, 1681, 0.5243875958541919
האישי, 1975, 1753, 0.5243831392000691
לפנים, 2028, 1776, 0.5243753536033761
המלוכלך, 1965, 1757, 0.5243739910594405
האחל, 1845, 1646, 0.5243698156880625
רטוב, 2056, 1702, 0.5243239407949887
שתהיי, 1949, 1822, 0.5243199976754174
הזמן, 1944, 1775, 0.5243191306020042
אלבום, 3543, 1769, 0.5243190660876131
שאכף, 2002, 1858, 0.5243187977077473
שיגיע, 1862, 1738, 0.52431799256815
שעברה, 1987, 1867, 0.5243077141353922
נבון, 2056, 1758, 0.5243055903216438
בלונדיני, 2346, 1814, 0.524302787816503
תעשו, 1879, 1661, 0.5242919364959556
שודד, 2793, 1690, 0.5242866334130248
אתך, 2490, 1756, 0.5242757588672977
יממה, 1855, 1696, 0.5242726544348064
שבט, 6618, 1843, 0.524270853193014
בוסטון, 4057, 1708, 0.5242613540940987
הצג, 1902, 1658, 0.5242589283530013
נוהל, 2214, 1770, 0.5242466835216102
ריכוז, 2219, 1659, 0.5242318555340086
אורת, 2052, 1668, 0.5242306168577031
תפ, 1874, 1702, 0.5242282685338753
התעכב, 1916, 1758, 0.5242260285942222
פיקח, 1932, 1638, 0.5242249524941833
המום, 1844, 1577, 0.5242095593605172
שהשאר, 1949, 1833, 0.5241958281175602
גירוש, 2634, 1762, 0.5241954539340923
חרדה, 2211, 1718, 0.5241731525994499
הדייט, 3041, 1990, 0.5241677979050046
אוהל, 3181, 1793, 0.5241657076387418
טיל, 3168, 1714, 0.5241536589310989
סולח, 2211, 1738, 0.5241479455366413
הרישום, 2224, 1791, 0.5241364361693068
שאיפה, 1924, 1630, 0.5241252545350772
זווית, 2094, 1705, 0.524122286873097
תתקרב, 2034, 1747, 0.5241081169322815
היתפס, 1933, 1710, 0.5241045376738753
שליש, 2141, 1631, 0.5240903677330602
שדיברה, 1901, 1799, 0.5240583144030913
לאמי, 2038, 1749, 0.5240426245032269
חנון, 2748, 1869, 0.5240421858053679
ברק, 3757, 1791, 0.5240418400082331
המוני, 2044, 1650, 0.5240360982274439
הובטח, 2095, 1717, 0.5240347047166004
שא, 2005, 1737, 0.524025873986776
המזורגג, 2741, 1621, 0.5240111208358671
קנס, 2692, 1661, 0.5239847344499927
מחלק, 2259, 1728, 0.52398228290314
והייה, 1794, 1706, 0.5239811371275573
מהראש, 1963, 1728, 0.5239778881828318
אזמין, 1903, 1741, 0.5239715064192849
מפוחד, 1937, 1721, 0.5239708122444389
טיילור, 5569, 1742, 0.5239659194730346
הפחדה, 1913, 1726, 0.5239643685470767
בה, 1970, 1766, 0.5239640924254845
פלץ, 2430, 1918, 0.5239622989254172
פריט, 2456, 1779, 0.5239512721257258
שריטה, 2249, 1787, 0.5239374892712572
מוחי, 2383, 1794, 0.5239290017579914
מונח, 1800, 1598, 0.5239282714550865
העוגה, 2671, 1780, 0.5239269063305754
אנדי, 8460, 1924, 0.5239231465172833
דת, 2375, 1639, 0.5239156911488627
כינוי, 2041, 1709, 0.5239051546585434
שנחזור, 1924, 1792, 0.523903469542653
סצנה, 2366, 1638, 0.5238932246573804
סן, 2917, 1661, 0.5238890105773668
פרה, 2303, 1644, 0.5238863474233101
יחדיו, 2354, 1771, 0.5238840145829359
שרץ, 1869, 1657, 0.5238620435619739
הציץ, 1905, 1671, 0.5238612022943169
לאחי, 2060, 1773, 0.5238471923491921
תשכחי, 1917, 1704, 0.5238415641137308
טיפ, 2290, 1763, 0.5238321733989939
לשכה, 2787, 1679, 0.5238284754341065
שטר, 2263, 1675, 0.5238236807245757
התשובה, 2197, 1791, 0.5238203182345214
הג, 2383, 1704, 0.5237971678904954
טריק, 2560, 1774, 0.5237920273838299
אסיים, 1811, 1697, 0.5237893668103504
זעיר, 2487, 1757, 0.5237842211425328
שתתחיל, 1786, 1672, 0.5237772974581021
הורי, 1973, 1699, 0.5237772948775268
הגס, 1926, 1660, 0.5237708847276485
הוותר, 1889, 1713, 0.5237545780702063
התנגש, 2183, 1747, 0.5237527226363242
הטיס, 2498, 1712, 0.5237522710355882
הסודה, 2194, 1855, 0.5237512181607287
תלכו, 1926, 1692, 0.5237257478792046
ההר, 2808, 1685, 0.5237252214417758
חובש, 2508, 1781, 0.5237163932925263
קריטי, 2074, 1720, 0.5237159081443079
ציית, 2042, 1698, 0.5237114360067309
שתכיר, 1866, 1695, 0.5237103805512959
מזויף, 2106, 1744, 0.5237018465876679
פסנתר, 3110, 1634, 0.5236676462187699
הח, 2177, 1742, 0.5236531124167909
נגרם, 2075, 1768, 0.5236477654640745
עמדתי, 1784, 1666, 0.5236426817300718
נועז, 1958, 1680, 0.5236422946437265
איסוף, 2106, 1674, 0.5236307826958158
להמר, 2361, 1643, 0.5236256344474224
הדבש, 2679, 1670, 0.523623340315683
נשר, 2791, 1711, 0.5236209171551593
בריאן, 9248, 1857, 0.5236154489153891
הריים, 2481, 1719, 0.5236083807187244
ויף, 1987, 1694, 0.5236043859876403
ברוקלין, 3168, 1680, 0.5236010518839178
כושי, 4909, 1432, 0.5235956817060203
דלפק, 2038, 1692, 0.523593335962768
חשוף, 1978, 1725, 0.5235888225359813
מעשי, 1843, 1641, 0.5235791660219526
לדקה, 1880, 1648, 0.5235631174220752
מאמינה, 1920, 1734, 0.5235483100790785
שיגעון, 2269, 1616, 0.5235469552768687
שוער, 2314, 1660, 0.523541752836389
סימון, 3548, 1659, 0.523541262527017
שרירי, 2093, 1694, 0.5235364858815157
לו, 2070, 1619, 0.5235353401059335
היסטורי, 2076, 1626, 0.5235297557402574
בוטן, 2726, 1794, 0.5235149045274757
העלם, 2496, 1731, 0.5235064557228444
זמנית, 1831, 1650, 0.5235061537954959
הארר, 1877, 1634, 0.5235031087162454
שאיבד, 1936, 1811, 0.523483516986019
יושב, 1991, 1563, 0.5234826266874257
היף, 1928, 1593, 0.5234817647751628
שירותים, 2030, 1769, 0.5234790758153509
תענה, 2102, 1662, 0.5234755559101847
ערמומי, 1888, 1651, 0.5234720231021389
הירגע, 2718, 1724, 0.523469251563906
נשרף, 2116, 1774, 0.5234355079568958
אילך, 1878, 1640, 0.5234249017910335
לרגל, 1926, 1696, 0.5234161071892671
תספרי, 1988, 1805, 0.5234098931631361
הבלבל, 1891, 1717, 0.5234047862039539
זלזל, 1836, 1645, 0.5234009050181981
נהדרות, 1901, 1701, 0.5234001669735657
מדרכה, 2004, 1630, 0.5233930910351733
קפיצה, 2350, 1682, 0.5233927426574625
תרד, 1939, 1585, 0.5233917284912377
פרחח, 2227, 1570, 0.5233896691918807
ענד, 2162, 1691, 0.5233870757133661
שארצה, 1838, 1709, 0.5233862499291628
הלבשה, 2211, 1626, 0.5233780411180656
והלך, 1699, 1575, 0.5233696206997666
התה, 2276, 1755, 0.5233680981601423
חבלה, 2327, 1715, 0.5233615718843607
אוגוסט, 2816, 1513, 0.5233580777849494
התחזה, 2227, 1697, 0.523344349122568
עוג, 2473, 1765, 0.5233375260805873
טב, 1855, 1670, 0.5233367261021401
עשייה, 1953, 1520, 0.5233247728757966
רחבה, 2143, 1618, 0.5233223600375772
בשמי, 1803, 1612, 0.5233167653495987
מולדת, 2783, 1680, 0.5233156608632268
קוקאין, 2819, 1590, 0.5233065462700823
הישר, 1983, 1683, 0.5233052688851432
המטופש, 1975, 1795, 0.5233051656621175
והכול, 1881, 1612, 0.5233021154217155
השגחה, 2029, 1683, 0.5233016302734981
והבחור, 1737, 1600, 0.5232920047263754
שנפגיש, 1797, 1679, 0.5232868100276217
פצצות, 2453, 1610, 0.5232863868132174
החכם, 2151, 1673, 0.5232672389420017
טמפרטורה, 2374, 1711, 0.5232624210072891
שתפס, 1791, 1687, 0.5232603642885081
הפרש, 2603, 1602, 0.523260304935268
תעוף, 2099, 1530, 0.5232414538302501
פורנו, 3001, 1727, 0.5232113978658222
קשקש, 1911, 1634, 0.5232064792886617
וויל, 9241, 1812, 0.5232008109589126
ביטול, 2306, 1656, 0.5231988046567204
ורבותי, 2329, 1522, 0.5231935996356636
בולט, 2130, 1606, 0.5231607592301255
מאד, 3045, 1623, 0.52312650983029
רהיט, 2264, 1663, 0.523103264004964
לק, 2141, 1700, 0.5230997828084316
וויסקי, 2369, 1667, 0.523092193335488
נחשוב, 1834, 1687, 0.5230806478400933
נגב, 1880, 1602, 0.5230778221097729
בעייתי, 1876, 1664, 0.5230767408485821
קרם, 2289, 1728, 0.523063644427231
רעיל, 2396, 1755, 0.5230543182268841
המה, 1788, 1607, 0.5230498615727611
אוכזב, 1809, 1651, 0.523039265729202
הלידה, 2368, 1749, 0.5230390025104878
אנטי, 2447, 1611, 0.5230354258326562
יולי, 2261, 1448, 0.5230340503858426
זוהה, 2170, 1699, 0.5230291782590426
נשתנה, 1876, 1718, 0.5230229822969419
לולא, 2100, 1734, 0.5230140715692715
ענייני, 1863, 1708, 0.523002931224253
מרשם, 2466, 1721, 0.5229904644633576
חבק, 2006, 1644, 0.5229900309266506
עצמכם, 1764, 1621, 0.5229898812532643
צורח, 2370, 1676, 0.5229795563701466
החייה, 2773, 1770, 0.5229606949428252
מאחוריך, 1826, 1601, 0.5229564240901475
סוכריה, 2588, 1827, 0.5229516629280997
גילית, 1869, 1731, 0.5229487210718764
רעיונה, 1876, 1607, 0.5229355988447686
אליזבת, 5251, 1708, 0.5229099453423758
שביל, 2186, 1666, 0.5229077518530849
השעליי, 1967, 1746, 0.5229069673580926
כעבור, 2103, 1577, 0.5229062938278514
שיפור, 1857, 1631, 0.5229044229105158
הוכשר, 1882, 1646, 0.5228797500268632
תזכור, 1756, 1593, 0.5228794997110269
הורדה, 2206, 1702, 0.5228791952031022
יוצאה, 1756, 1617, 0.5228688290307744
פורש, 2272, 1578, 0.5228619234103734
הסתכלה, 1815, 1671, 0.5228603595815372
ריאיון, 1986, 1500, 0.5228569170936401
להק, 2445, 1670, 0.5228564009785124
שידיע, 1726, 1631, 0.522852336571887
נק, 2050, 1664, 0.5228490747242835
שראי, 1939, 1734, 0.5228202058246487
ילדה, 2039, 1652, 0.52280949127461
שתבין, 1715, 1628, 0.5228082138896694
הוגש, 1777, 1536, 0.5227974657921477
הטביע, 2004, 1620, 0.5227924207667796
האפל, 2904, 1841, 0.5227881576558295
שתחשוב, 1741, 1642, 0.5227690717184283
סבלני, 1880, 1673, 0.5227651182765549
כתוב, 1816, 1644, 0.5227643750707722
אוקטובר, 2303, 1500, 0.522764117013208
עצירה, 1957, 1650, 0.5227625893124318
הקדוש, 3584, 1714, 0.5227563236747894
נכונה, 1731, 1600, 0.5227556991754858
פנטזיה, 2223, 1600, 0.5227505586688195
טד, 8473, 1826, 0.5227453484866098
אינטרס, 1961, 1549, 0.5227150757538296
בהיריון, 3566, 1841, 0.522709752026294
בינגו, 1942, 1603, 0.5227066450132285
נשיק, 1831, 1570, 0.5226992542446078
מנסה, 1732, 1648, 0.5226980749215436
הע, 2220, 1624, 0.5226975897733226
השיני, 2556, 1718, 0.5226850559174614
מד, 2412, 1617, 0.5226816340741685
התנדב, 2014, 1670, 0.5226787567323344
בפח, 2000, 1698, 0.5226753710171015
התבקש, 1801, 1543, 0.5226748394185206
באשם, 1872, 1691, 0.5226674176829912
תהרג, 2262, 1761, 0.5226609172129659
בינלאומי, 1945, 1491, 0.5226604707733802
גרעיני, 3294, 1697, 0.5226535651529797
הפיצוץ, 2849, 1716, 0.5226470801664078
המעט, 1807, 1700, 0.5226420506244942
הצרה, 2005, 1582, 0.5226317257413761
המחשבות, 2030, 1654, 0.5226053212914724
התנתק, 1943, 1628, 0.522599633702772
חבט, 2259, 1582, 0.5225835515554118
היהרג, 1870, 1649, 0.5225816703157722
ארגיש, 1765, 1625, 0.5225778381609543
מפתחת, 2010, 1672, 0.522569448709562
חצוף, 1778, 1558, 0.5225664475000991
ממשי, 1796, 1548, 0.5225591496322005
בלבול, 1807, 1596, 0.5225588244796711
שממש, 1761, 1647, 0.522557830958051
שמצא, 1818, 1729, 0.5225566284098051
עוניין, 1727, 1588, 0.5225549355521879
רומא, 6248, 1607, 0.5225524001812318
חיסל, 1964, 1636, 0.5225398572487494
סיבית, 1929, 1600, 0.5225361979924982
פוחדה, 2117, 1648, 0.5225317645635568
השותף, 2127, 1664, 0.522531204578643
פגיע, 1981, 1748, 0.5225247892676137
לגביי, 2491, 1721, 0.522516616584576
הפליל, 2325, 1660, 0.5225051149589688
מהנדס, 2578, 1568, 0.5225016337624345
בראון, 4379, 1564, 0.5224977884648909
השן, 2068, 1630, 0.522493115282262
האיר, 1758, 1530, 0.5224910430800266
פענח, 2130, 1679, 0.5224910404994505
מוביל, 2011, 1547, 0.52248488582656
פשטות, 1789, 1543, 0.5224762615427854
טפל, 1804, 1605, 0.5224758099420501
תורה, 2212, 1604, 0.5224747286808584
פרקליט, 3211, 1536, 0.522461056791141
נטול, 2009, 1674, 0.5224531344239397
גלולה, 2530, 1645, 0.5224416998932984
התחפף, 1887, 1570, 0.5224385722356273
סמוי, 2492, 1685, 0.5224365387420271
החביב, 1838, 1611, 0.5224226707285613
אריה, 4164, 1661, 0.5224190269557638
לבה, 2044, 1663, 0.5224151406088571
השתלם, 1785, 1656, 0.5224099923604639
נוצרי, 2504, 1525, 0.5224078737078681
צולם, 2011, 1653, 0.5224076130697277
פתטי, 1998, 1696, 0.5224068079301287
הנחיה, 2110, 1581, 0.5223936908641736
וגן, 2125, 1793, 0.5223869013696767
שמנה, 2179, 1606, 0.5223841504760489
בפומבי, 1883, 1600, 0.5223717301655157
אזכר, 1783, 1620, 0.5223648503508697
פוסט, 2211, 1540, 0.5223625639608573
אזדקק, 1857, 1683, 0.5223618749471626
בסלון, 1924, 1661, 0.5223617846270163
החלים, 2067, 1764, 0.5223556815656376
מסריח, 1862, 1564, 0.5223291893761629
תקח, 1830, 1615, 0.5223173419534195
התקד, 1845, 1602, 0.5223101731143026
משיכה, 1809, 1572, 0.5222995204980801
יושר, 1773, 1508, 0.5222971283044655
הגשה, 1797, 1541, 0.522289719471816
מהפה, 1719, 1587, 0.5222863621429132
הגיון, 1784, 1551, 0.5222795003922996
נפט, 3798, 1520, 0.5222673820091143
מקסימום, 1789, 1545, 0.5222584196699313
הירד, 1944, 1697, 0.5222558881252333
פהפה, 1761, 1556, 0.5222557719993297
לעצב, 1748, 1604, 0.5222523914452478
מעטה, 1813, 1587, 0.5222481412371752
שתאמר, 1780, 1619, 0.5222457800104681
משחקה, 1862, 1602, 0.5222428639600012
קישר, 1809, 1622, 0.5222408304663995
בכול, 2507, 1618, 0.5222406266009259
והיה, 1676, 1598, 0.5222394601807376
התגלה, 1742, 1569, 0.5222389363238833
אונס, 2834, 1551, 0.522234853853228
סיסמה, 2630, 1648, 0.5222332590574856
ליב, 3051, 1575, 0.5222293933551829
אלרגי, 2381, 1648, 0.5222201574749832
כושכל, 1676, 1557, 0.5222162401611679
שחר, 1981, 1568, 0.5222146273013961
נסתלק, 1936, 1587, 0.522207793937113
סריקה, 2502, 1790, 0.5222069346054263
גילי, 1927, 1682, 0.5221953426596708
תיכף, 1830, 1445, 0.5221934923869407
לס, 2112, 1568, 0.5221912369638348
היל, 3532, 1598, 0.5221820062447863
תאר, 1653, 1488, 0.5221799030756424
אסטרטגיה, 2018, 1553, 0.5221738387229009
פשט, 1701, 1556, 0.5221672763190595
תמשיך, 1686, 1509, 0.5221484923090076
היט, 1975, 1519, 0.5221472278269458
התרגשות, 1682, 1479, 0.5221407789684326
מתוחכם, 1807, 1590, 0.5221169112243786
אירוני, 1837, 1634, 0.5221106971982487
גירושין, 2104, 1617, 0.5221070069750899
אשקר, 1749, 1628, 0.522089701634877
עקשן, 1858, 1590, 0.5220832192288808
תבדק, 1853, 1616, 0.5220779677574618
נבחרת, 2892, 1607, 0.5220715782521876
מפלצת, 2708, 1834, 0.5220687576830189
נכניס, 1756, 1561, 0.5220587527912794
מרוחק, 1879, 1647, 0.5220534264831675
התחייבות, 1746, 1465, 0.5220482369455646
שדר, 2152, 1631, 0.5220453260562481
נובמבר, 2204, 1429, 0.5220324747895818
נמרץ, 2077, 1603, 0.5220251769216848
מכור, 1905, 1527, 0.5220124469420746
השותפה, 2199, 1699, 0.5220030484856097
אפלה, 2758, 1755, 0.5220000808236294
אליפות, 3474, 1476, 0.5219920500722498
שימר, 1885, 1563, 0.5219903881815418
תמונות, 1822, 1602, 0.5219712996635648
קולונל, 8278, 1661, 0.5219694132627755
שובך, 1900, 1630, 0.5219636766431373
עומס, 1952, 1628, 0.5219608431710896
שווא, 1844, 1624, 0.5219444255488963
השה, 1814, 1614, 0.5219340903434755
עשרת, 2042, 1515, 0.5219329342455902
משל, 1722, 1582, 0.5219303923785894
זריז, 1914, 1590, 0.5219301162569967
יוקרתי, 1764, 1565, 0.521920253296918
המלאך, 2775, 1638, 0.5219155205212016
השכל, 1619, 1416, 0.5219078123417774
נופל, 1865, 1538, 0.5219071517144154
תיקח, 1819, 1605, 0.5219041040545898
בבחור, 1715, 1584, 0.5218883470597585
זיהום, 2478, 1623, 0.5218869664517946
מספרי, 1806, 1565, 0.5218835394473511
מניו, 1734, 1417, 0.5218820478746324
לוהט, 1927, 1604, 0.5218652767135771
ממילא, 1749, 1499, 0.5218510809670046
תשלח, 1755, 1550, 0.5218509648411023
שתדעי, 1790, 1658, 0.5218468101143285
שיכורה, 2144, 1638, 0.5218402322270334
התיאוריה, 1989, 1566, 0.5218162380347733
התלהב, 1798, 1581, 0.5218099027215888
קלארק, 11363, 1711, 0.5218080631386139
פתאומי, 1780, 1569, 0.5218075053668225
הפצע, 2119, 1710, 0.5218026848515358
לסוף, 1718, 1516, 0.5217887523236788
נדאג, 1680, 1571, 0.5217841485767454
ההרגש, 1756, 1605, 0.5217836634285264
תשמע, 1967, 1623, 0.5217789616197184
התקרר, 1817, 1568, 0.5217775629477235
עצרו, 2402, 1632, 0.521775875251258
תשתמש, 1774, 1597, 0.5217558474037499
טירון, 2375, 1573, 0.5217540177756239
תפוז, 2303, 1574, 0.5217433651594007
הזהר, 1997, 1569, 0.5217385678692952
חסות, 1897, 1515, 0.5217379769174738
רצוי, 1722, 1567, 0.5217370375879423
מארי, 4931, 1641, 0.5217356079490398
תלכי, 1762, 1617, 0.5217346402331771
סנטימטר, 1894, 1541, 0.5217222818564584
כבוי, 1913, 1557, 0.5217217709024816
סתירה, 1870, 1614, 0.5217164858835801
צלחת, 1886, 1560, 0.5217120550352147
הגברה, 1648, 1427, 0.5217088396379717
חבריך, 1914, 1634, 0.5217037352593646
התאבל, 1992, 1638, 0.521701193392365
קפוץ, 2130, 1497, 0.52170066953551
איטליה, 3002, 1474, 0.5216952967770363
יישוב, 1824, 1532, 0.5216913743020699
מעוות, 1856, 1582, 0.5216483844925571
ותביא, 1632, 1517, 0.5216477161234667
קארל, 6151, 1650, 0.5216384131483023
לורד, 7664, 1622, 0.521636366751822
מסחרי, 1881, 1477, 0.5216302740127465
ולחזור, 1625, 1508, 0.5216243464305118
המפלצה, 2733, 1764, 0.521620524597995
אינטרנט, 2095, 1592, 0.5216166950237531
משוחרר, 1793, 1541, 0.5216133222113964
האחיות, 2214, 1617, 0.5215930930789894
הסלע, 2414, 1600, 0.5215897486529654
ערער, 1721, 1473, 0.5215861874585883
טופס, 1973, 1548, 0.5215806340598212
במוסך, 2089, 1641, 0.5215717955882682
הטפס, 1833, 1521, 0.5215621493965428
שבועי, 1649, 1522, 0.5215597184942935
נוקשה, 1769, 1481, 0.5215594578561547
קולי, 2080, 1590, 0.5215586552971325
הובלה, 1887, 1499, 0.5215582862748152
השתלב, 1852, 1598, 0.5215562889092747
בברכה, 1719, 1527, 0.5215557031186048
שאביך, 1942, 1670, 0.5215222846641241
ציפית, 1625, 1525, 0.5215182950941917
תכיר, 1720, 1531, 0.5215160654768423
פנסיה, 2020, 1471, 0.521510194667271
זחל, 1877, 1608, 0.5215071573297483
החייך, 1753, 1488, 0.52148875008374
התכנס, 1685, 1466, 0.5214883604168186
תעמד, 1768, 1540, 0.5214768897581192
סמי, 4041, 1612, 0.5214761026825493
זירת, 2022, 1588, 0.5214754472163384
גדולה, 1639, 1460, 0.5214712847478373
באר, 2396, 1562, 0.5214686344966596
נרץ, 1716, 1595, 0.5214633623806366
מחט, 2059, 1626, 0.5214601856920298
גביך, 1759, 1597, 0.5214560516098613
הימר, 1953, 1509, 0.5214501808002905
משתנה, 1762, 1551, 0.5214416984481753
לניק, 7098, 1707, 0.5214415952251503
עדכון, 1909, 1645, 0.5214410533042673
הרחם, 2014, 1569, 0.5214364805242411
לכת, 1978, 1527, 0.5214344418694881
חיסול, 2213, 1574, 0.5214247853554603
שימי, 1728, 1493, 0.5214078593598668
לעוף, 1983, 1530, 0.5214001821473508
הצטיין, 1739, 1481, 0.5213951397025592
מקבל, 1625, 1451, 0.5213929281492387
הקר, 1880, 1514, 0.521391511413215
תישארי, 1802, 1586, 0.5213836613021324
הקופסה, 2625, 1627, 0.5213767943903652
רציף, 2372, 1561, 0.5213726319218654
הייל, 3480, 1623, 0.5213693210433243
מעשן, 1851, 1416, 0.521364593428761
משוגעת, 1723, 1518, 0.5213590735774754
עטף, 1777, 1558, 0.5213440830136082
עמית, 1840, 1481, 0.5213429862689631
האוטו, 2432, 1486, 0.5213308394994463
גיוס, 2068, 1489, 0.5213254073877336
ארגז, 2153, 1583, 0.5213253325510403
